chunk_id,conference_id,session_key,session_group,chunk_file_name,chunk_path,gemini_file_ref,chunk_index,n_chunks_in_session,chunk_position,analyzed,model_used,num_teams,num_funded_teams,has_teams,has_funded_teams,human_validation_set,utterance_validation_set,oversampled_for,outcome_has_funded_teams
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk3.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk3.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk3.mp4,files/75lav136xr5n,2,8,middle,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk4.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk4.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk4.mp4,files/oj9f6x3bwk9c,3,8,middle,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk5.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk5.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk5.mp4,files/tdb3me2c657t,4,8,middle,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk6.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk6.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk6.mp4,files/fvo1q7lag9p9,5,8,middle,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk7.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk7.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk7.mp4,files/cue6p7tw7uny,6,8,middle,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2020NES__2020_11_05_NES_S2/2020_11_05_11_57_33__2020_11_05_11_57_33_chunk8.mp4,2020NES,2020_11_05_NES_S2/2020_11_05_11_57_33,2020_11_05_NES_S2,2020_11_05_11_57_33_chunk8.mp4,/home/jhs0727/p32824/scialog/2020NES/2020_11_05_NES_S2/split-2020_11_05_11_57_33/2020_11_05_11_57_33_chunk8.mp4,files/clcrefcosupt,7,8,end,True,gemini-3.1-pro-preview,3.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk1.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk1.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk1.mp4,files/98zhk5u3widb,0,8,beginning,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk2.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk2.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk2.mp4,files/osdq5zau4a5h,1,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk3.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk3.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk3.mp4,files/dtsaxyhgmbcs,2,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk4.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk4.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk4.mp4,files/h5sxmj8ltg24,3,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk5.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk5.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk5.mp4,files/z0d728504sun,4,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk6.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk6.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk6.mp4,files/mg8dmj0zovc4,5,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk7.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk7.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/split-bot3p2 - Zoom Meeting 2021-05-20 12-40-54/bot3p2 - Zoom Meeting 2021-05-20 12-40-54_chunk7.mp4,files/z0erovs7zx4i,6,8,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-20-ABI-S5__bot3p1 - Zoom Meeting 2021-05-20 12-40-43.mp4,2021ABI,2021-05-20-ABI-S5,2021-05-20-ABI-S5,bot3p1 - Zoom Meeting 2021-05-20 12-40-43.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S5/bot3p1 - Zoom Meeting 2021-05-20 12-40-43.mp4,files/d1xzn9n1zvw1,7,8,end,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk1.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk1.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk1.mp4,files/ex9a9dno7xp0,0,8,beginning,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk2.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk2.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk2.mp4,files/n8b8h2xtsvvk,1,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk3.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk3.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk3.mp4,files/7ef9oi9dm7rk,2,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk4.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk4.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk4.mp4,files/j2fhkf8is5xc,3,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk5.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk5.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk5.mp4,files/u10ppzrh8h8r,4,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk6.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk6.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk6.mp4,files/8fip0n86zcv7,5,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk7.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk7.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/split-bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16/bot3p2 - Room 3   Zoom Meeting 2021-05-21 13-10-16_chunk7.mp4,files/gr2bq2k27ymw,6,8,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-21-ABI-S11__bot3p1 - Room 3   Zoom Meeting 2021-05-21 13-10-02.mp4,2021ABI,2021-05-21-ABI-S11,2021-05-21-ABI-S11,bot3p1 - Room 3   Zoom Meeting 2021-05-21 13-10-02.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S11/bot3p1 - Room 3   Zoom Meeting 2021-05-21 13-10-02.mp4,files/m6jpnfqrn6qx,7,8,end,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk1.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk1.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk1.mp4,files/bvetzs3citd9,0,9,beginning,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk2.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk2.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk2.mp4,files/mqo46m7sulhe,1,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk3.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk3.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk3.mp4,files/luoshdsh0bl9,2,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk4.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk4.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk4.mp4,files/lysy0e295e0c,3,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk5.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk5.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk5.mp4,files/ysbrdd08dxl1,4,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk6.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk6.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk6.mp4,files/tnvofny3b18y,5,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk7.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk7.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/split-Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM/Bot 5 Zoom Meeting 5_20_2021 12_37_42 PM_chunk7.mp4,files/rga8f9k8i44o,6,9,middle,True,gemini-3-flash-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Zoom Meeting 5_20_2021 12_37_09 PM.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Zoom Meeting 5_20_2021 12_37_09 PM.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/Bot 5 Zoom Meeting 5_20_2021 12_37_09 PM.mp4,files/y4dtvq4910xw,7,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-20-ABI-S1__Bot 5 Room 5   Zoom Meeting 5_20_2021 12_34_08 PM.mp4,2021ABI,2021-05-20-ABI-S1,2021-05-20-ABI-S1,Bot 5 Room 5   Zoom Meeting 5_20_2021 12_34_08 PM.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-20-ABI-S1/Bot 5 Room 5   Zoom Meeting 5_20_2021 12_34_08 PM.mp4,files/y6f51tuowip2,8,9,end,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk1.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk1.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk1.mp4,files/po3be266n3f1,0,10,beginning,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk2.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk2.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk2.mp4,files/5wek2ky0onhd,1,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk3.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk3.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk3.mp4,files/yg4wgz1vk1fy,2,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk4.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk4.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk4.mp4,files/jfkuaz6x4sgv,3,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk5.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk5.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk5.mp4,files/o95o2pknuj06,4,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk6.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk6.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk6.mp4,files/880hrba0azz5,5,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk7.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk7.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk7.mp4,files/vfmh2utf2fg3,6,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk8.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk8.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/split-bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31/bot2p3 - Zoom Meeting - Room 2 2021-05-21 10-58-31_chunk8.mp4,files/c9f69jkcn25u,7,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p1 - Zoom Meeting 2021-05-21 10-57-57.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p1 - Zoom Meeting 2021-05-21 10-57-57.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/bot2p1 - Zoom Meeting 2021-05-21 10-57-57.mp4,files/wjhywb6gsy3h,8,10,middle,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S3__bot2p2 - Zoom Meeting 2021-05-21 10-58-22.mp4,2021ABI,2021-05-21-ABI-S3,2021-05-21-ABI-S3,bot2p2 - Zoom Meeting 2021-05-21 10-58-22.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S3/bot2p2 - Zoom Meeting 2021-05-21 10-58-22.mp4,files/3nc9i94tj4hz,9,10,end,True,gemini-3.1-flash-lite-preview,1.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk1.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk1.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk1.mp4,files/ttrv4idbky7r,0,9,beginning,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk2.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk2.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk2.mp4,files/qk4rpkxryk5y,1,9,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk3.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk3.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk3.mp4,files/a62i5bq4c4fo,2,9,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk4.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk4.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk4.mp4,files/77u5eznqxcp5,3,9,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk5.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk5.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk5.mp4,files/3f2rfn9trcii,4,9,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021ABI__2021-05-21-ABI-S4__bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk6.mp4,2021ABI,2021-05-21-ABI-S4,2021-05-21-ABI-S4,bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk6.mp4,/home/jhs0727/p32824/scialog/2021ABI/2021-05-21-ABI-S4/split-bot3p2 - Zoom Meeting 2021-05-21 10-58-18/bot3p2 - Zoom Meeting 2021-05-21 10-58-18_chunk6.mp4,files/c6hnjqf53j0x,5,9,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
